1.177965900034117608e+00,-7.248183298437660405e-02,1.706131371748201286e-03,1.415742175806630754e-03
1.178285286465269532e+00,-7.288268998331343118e-02,1.727775592124947135e-03,1.422334011218356897e-03
1.178606377928665294e+00,-7.328373662329606963e-02,1.749510841113605109e-03,1.428913266517839453e-03
1.178929177812078954e+00,-7.368497398063428294e-02,1.771336854403116057e-03,1.435479967806463364e-03
1.179253689485505463e+00,-7.408640313363101804e-02,1.793253371567452015e-03,1.442034141773268496e-03
1.179579916301479070e+00,-7.448802516257230222e-02,1.815260136006427438e-03,1.448575815687538904e-03
1.179907861595391072e+00,-7.488984114971825035e-02,1.837356894887107184e-03,1.455105017392155364e-03
1.180237528685800452e+00,-7.529185217929457163e-02,1.859543399086241444e-03,1.461621775296906289e-03
1.180568920874742522e+00,-7.569405933748285520e-02,1.881819403133311308e-03,1.468126118372006794e-03
1.180902041448031348e+00,-7.609646371241252094e-02,1.904184665154518008e-03,1.474618076141895329e-03
1.181236893675559951e+00,-7.649906639415249288e-02,1.926638946817479936e-03,1.481097678678752749e-03
1.181573480811594967e+00,-7.690186847470248388e-02,1.949182013276901104e-03,1.487564956596618138e-03
1.181911806095069739e+00,-7.730487104798533515e-02,1.971813633120586551e-03,1.494019941045421351e-03
1.182251872749870536e+00,-7.770807520983880057e-02,1.994533578316554090e-03,1.500462663705431909e-03
1.182593683985121213e+00,-7.811148205800844124e-02,2.017341624161034241e-03,1.506893156781291543e-03
1.182937242995464100e+00,-7.851509269213935438e-02,2.040237549226581182e-03,1.513311452996560225e-03
1.183282552961335998e+00,-7.891890821376934539e-02,2.063221135311349430e-03,1.519717585588400977e-03
1.183629617049241745e+00,-7.932292972632137840e-02,2.086292167389203200e-03,1.526111588302556110e-03
1.183978438412023770e+00,-7.972715833509697037e-02,2.109450433559728610e-03,1.532493495388156934e-03
1.184329020189128556e+00,-8.013159514726925226e-02,2.132695724999730813e-03,1.538863341592616729e-03
1.184681365506869533e+00,-8.053624127187625215e-02,2.156027835915175217e-03,1.545221162156926176e-03
1.185035477478686872e+00,-8.094109781981451146e-02,2.179446563493364630e-03,1.551566992811184709e-03
1.185391359205404171e+00,-8.134616590383231260e-02,2.202951707856282137e-03,1.557900869769465735e-03
1.185749013775480698e+00,-8.175144663852385030e-02,2.226543072014197655e-03,1.564222829725611663e-03
1.186108444265262296e+00,-8.215694114032384698e-02,2.250220461819996132e-03,1.570532909849348124e-03
1.186469653739228747e+00,-8.256265052750072497e-02,2.273983685923963716e-03,1.576831147781468379e-03
1.186832645250237350e+00,-8.296857592015105531e-02,2.297832555729392712e-03,1.583117581629919779e-03
1.187197421839764289e+00,-8.337471844019411771e-02,2.321766885348588993e-03,1.589392249965890236e-03
1.187563986538142657e+00,-8.378107921136723757e-02,2.345786491559295750e-03,1.595655191820255503e-03
1.187932342364798055e+00,-8.418765935921956878e-02,2.369891193762102555e-03,1.601906446679499108e-03
1.188302492328479953e+00,-8.459446001110715319e-02,2.394080813938062602e-03,1.608146054481798815e-03
1.188674439427493956e+00,-8.500148229618853524e-02,2.418355176606684642e-03,1.614374055613973513e-03
1.189048186649926730e+00,-8.540872734541959943e-02,2.442714108784840854e-03,1.620590490908180303e-03
1.189423736973871160e+00,-8.581619629154874085e-02,2.467157439945896757e-03,1.626795401638403415e-03
1.189801093367648832e+00,-8.622389026911242427e-02,2.491685001979396241e-03,1.632988829517109663e-03
1.190180258790027867e+00,-8.663181041443102082e-02,2.516296629151398845e-03,1.639170816692472887e-03
1.190561236190441630e+00,-8.703995786560464465e-02,2.540992158064886430e-03,1.645341405745445740e-03
1.190944028509201669e+00,-8.744833376250837897e-02,2.565771427620988643e-03,1.651500639686581673e-03
1.191328638677709328e+00,-8.785693924678905642e-02,2.590634278980930016e-03,1.657648561953356525e-03
1.191715069618666245e+00,-8.826577546186131773e-02,2.615580555527408091e-03,1.663785216407781542e-03
1.192103324246281737e+00,-8.867484355290361497e-02,2.640610102827692374e-03,1.669910647333655573e-03
1.192493405466475753e+00,-8.908414466685454780e-02,2.665722768596154313e-03,1.676024899434261362e-03
1.192885316177084043e+00,-8.949367995240986584e-02,2.690918402657740960e-03,1.682128017829756517e-03
1.193279059268055331e+00,-8.990345056001863844e-02,2.716196856911781699e-03,1.688220048055036338e-03
1.193674637621653378e+00,-9.031345764188047909e-02,2.741557985296114164e-03,1.694301036057749288e-03
